sweep_value,run,error_1,error_2,error_3
14,2,0.32139257164042134,0.05177776693836806,0.13088540419877073
14,3,0.34245816584459177,0.06692518615855794,0.15193597477500065
14,4,0.2657264475992413,0.06580415633446508,0.12599045965842878
14,5,0.22718710747375728,0.04339115422670717,0.11169718076769695
14,6,0.3783872854245007,0.06561908651008223,0.17965909773355931
14,7,0.2368023728205837,0.04747218294120725,0.1015429849634723
14,8,0.29449551590010525,0.04644828635028908,0.1443129266941001
14,9,0.30738395508812827,0.0416913532546189,0.13418827390490734
14,10,0.3260446323049398,0.035558240486423635,0.1398413005614374
14,11,0.2480036134386507,0.06429460329609281,0.11805797950891646
14,12,0.19802056534610532,0.037009552726704344,0.08630181887722865
14,13,0.24592189859895713,0.04975181850323841,0.10399458831185203
14,14,0.24818912634186596,0.04425541674586697,0.11464100199041895
14,15,0.31228024064156074,0.05546906046248727,0.14498627183209975
14,16,0.2559922773589002,0.04731888496469939,0.11711090396665978
14,17,0.289472978181588,0.060732661805428814,0.1168955762767933
14,18,0.26932090112740403,0.05690468441075409,0.12309971527873692
14,19,0.38404715818618124,0.06806812132513822,0.16391793828211604
14,20,0.24481059663381982,0.05348825381011964,0.10907380129998773
14,21,0.3216146358590196,0.05582830839058501,0.15191567271295378
14,22,0.3334898232979225,0.0748560139490137,0.1718564486081633
14,23,0.2919827471845513,0.046875277253320614,0.1266906354984252
14,24,0.291319502523488,0.05834822049952268,0.14700950703256932
14,25,0.24842789277634303,0.06835674849873492,0.11324291112312998
14,26,0.2146240208720872,0.05288789586311834,0.09090823147261182
14,27,0.2783690125986618,0.052092462744322235,0.11460717395688998
14,28,0.22626174327297896,0.06076987107782272,0.10113563567535591
14,29,0.22791397257884555,0.04813122659218591,0.09557922424847232
14,30,0.22366267155672323,0.057684849022173204,0.09129318250789599
15,1,0.3033395776690315,0.056788096739212056,0.1307911042999713
15,2,0.3320028693875533,0.038717492066240276,0.1589422871045785
15,3,0.2878655461194652,0.04137971335911259,0.13169897213551607
15,4,0.373222214840777,0.04722658124753073,0.1737724948395277
15,5,0.29704679969137293,0.07535948649139036,0.15742741413021194
15,6,0.31914074672463155,0.06666916354176475,0.15737737247423472
15,7,0.28776568911492895,0.07754328017596394,0.1545072562594879
15,8,0.2565125306632378,0.06641741013352172,0.1250068275466527
15,9,0.22447657198644397,0.06389855759503611,0.10100864188953801
15,10,0.3296893780000149,0.06780831241268023,0.1435274038488982
15,11,0.25376428320735017,0.04905169028682601,0.1114077370561782
15,12,0.34447567240947474,0.06673731104671023,0.15929890511225323
15,13,0.3553267984562143,0.04592678428522203,0.16347716371548554
15,14,0.3065146746153283,0.061290660535499975,0.1471123396155651
15,15,0.20641427842715881,0.059539899547143886,0.09693391350333963
15,16,0.2777089533802523,0.039692667308642536,0.1256622815300518
15,17,0.33718743387271843,0.0524139851767376,0.15576167072093072
15,18,0.28942358436504473,0.07421091514211801,0.14340437953922977
15,19,0.3026639618152285,0.06556473603383613,0.15058717404166794
15,20,0.25649581465679633,0.07172306403686014,0.10680887696852517
15,21,0.30116835870449077,0.05480349780011833,0.14522502135145898
15,22,0.2435633705867747,0.0820890838476061,0.1399796794664614
15,23,0.29903801165502125,0.05968330270224408,0.14045699440153098
15,24,0.29563538718696086,0.06036699015776778,0.1445256751423614
