sweep_value,run,error_1,error_2,error_3
10000,1,0.372422756548951,0.15454807507390056,0.16680224912773256
10000,2,0.3877452469448781,0.15606055836502386,0.16919166835288973
10000,3,0.3485117368001798,0.1788327053474655,0.1872564739280332
10000,4,0.2982328658165508,0.16063096534041799,0.1653325863338961
10000,5,0.33851169286424315,0.17250831736252692,0.17664457730300476
10000,6,0.3612546919371264,0.1557383893783071,0.16609474266905114
10000,7,0.25736841174987174,0.1484344282527732,0.15315329390698051
10000,8,0.2698349170588708,0.15367089078059568,0.15613018811482424
10000,9,0.27217395417932705,0.16402155140861113,0.1673954032110563
10000,10,0.3406765323591965,0.16629650707289495,0.17118519580325622
10000,11,0.31576319532699315,0.1620564007408127,0.1694652957492467
10000,12,0.3276148260027314,0.159869004646271,0.16867554317771927
10000,13,0.34148375918655305,0.15594999808990714,0.16411094426586342
10000,14,0.330408144551658,0.16284017619449614,0.16880917625025463
10000,15,0.26803403924368635,0.15924985664729666,0.16342632737443483
10000,16,0.4261855730892886,0.17412579904783848,0.18452552319440654
10000,17,0.29844128747532384,0.16351100082465267,0.16659522035055366
10000,18,0.3092848176527745,0.16034929346587518,0.16139517007420198
10000,19,0.2813653424190663,0.14952771505555068,0.15271010271567767
10000,20,0.4253304056343941,0.1650428954889704,0.17380793360047728
10000,21,0.23963808932389244,0.15283014696878838,0.1545256952290006
10000,22,0.2992427624545764,0.15618661536343265,0.1628643376281029
10000,23,0.2791055286675369,0.14591940400511327,0.14745397698844578
10000,24,0.26775921361472144,0.15589540929616286,0.1597849937345872
10000,25,0.35462415105115175,0.17020734184485622,0.17397562070984068
10000,26,0.3459708194232245,0.1541766405745757,0.16213765470140035
10000,27,0.3464199355758162,0.1554323504039369,0.16316535582500757
10000,28,0.3818596592281351,0.14994689478221912,0.1572329464246735
10000,29,0.29051039832797787,0.1721484416883587,0.17290806497701938
10000,30,0.28528763861265277,0.15532462683506848,0.1608018894954339
10476,1,0.24607472807722755,0.14729546912630617,0.15221301112506339
10476,2,0.5009745679108952,0.14579490017501978,0.16463600866251937
10476,3,0.428908852003254,0.16471311606247377,0.1777173295665997
10476,4,0.42274747033486865,0.14319766088709604,0.1638133347150958
10476,5,0.23009044940576673,0.153361899396354,0.1557326779469136
10476,6,0.34896621973307806,0.15781126418655333,0.1687410681382356
10476,7,0.2703715394519444,0.16158042222987312,0.16426919972809778
10476,8,0.3915901224578657,0.14622404716847956,0.14852464322070813
10476,9,0.25442878045898953,0.15407006190923303,0.1563511930386082
10476,10,0.28556815709382927,0.14987097480866354,0.15606630645588712
10476,11,0.3182204394729899,0.15393203582150494,0.15987017134678022
10476,12,0.28712090602740786,0.1591025215568881,0.16642519886715174
10476,13,0.36587082011804034,0.16215038490389372,0.17314082663545136
10476,14,0.29660219647841024,0.1502935869189521,0.15122885916174358
10476,15,0.3365038962521455,0.152293068160476,0.15381742651775154
10476,16,0.38935244108130057,0.17231285048037875,0.18000600227949567
10476,17,0.30051520961032907,0.15591193626903227,0.16407400241486259
10476,18,0.349391875581538,0.1495005250042931,0.15759251918468511
10476,19,0.27091626924445894,0.15339056132987472,0.15818378027495095
10476,20,0.36014370982571386,0.15320591414016616,0.1646121598687292
10476,21,0.30251776691742394,0.15763893603782217,0.16361778206977315
10476,22,0.3931547714517287,0.1601888522318962,0.1720530038518471
10476,23,0.2923296851297984,0.15554779878983682,0.16180443226684765
10476,24,0.30626346585091085,0.15792065355296148,0.16208824262494173
10476,25,0.2680710803777732,0.15220758425071867,0.15331718144100925
10476,26,0.3701787271327904,0.16662395335530902,0.1749854183857309
10476,27,0.3251591193539068,0.16019248273504003,0.16739471796256283
10476,28,0.3396563167593303,0.1483561621941905,0.1515989689137514
10476,29,0.26031790233665847,0.15498816626468806,0.1578016010612019
10476,30,0.25035434666977985,0.14857830103090128,0.1495016895721973
10974,1,0.3247862052615671,0.15668640486489793,0.16676917002378
10974,2,0.33159400249384163,0.15637978829347968,0.16500053203365295
10974,3,0.40269930631848466,0.1480005294298905,0.15943539684907282
10974,4,0.377449475129653,0.14836528921589598,0.15761897146701287
10974,5,0.25946071777655755,0.14518739331666655,0.14780722636326066
10974,6,0.31818480658848086,0.15212707642960438,0.1590731827957818
10974,7,0.3036843626700362,0.14345544491422138,0.14392744762604617
10974,8,0.26822308689114455,0.1375612835209967,0.1398896662565358
10974,9,0.2797051204144265,0.14710230277849448,0.14985298437969707
10974,10,0.26856424768292736,0.14624500068915108,0.1489985553376616
10974,11,0.23921242025497974,0.14688943110451233,0.15200595356695076
10974,12,0.40876811007351366,0.14905951877245585,0.15811776062551364
10974,13,0.28764362790757053,0.14950080844756874,0.15345298678570893
10974,14,0.3567819964644849,0.1459261103687351,0.15045126883964233
10974,15,0.2419308786293445,0.1400448015793949,0.1431641363972316
10974,16,0.3436309931168307,0.1539047507543224,0.1638111966033931
10974,17,0.40097364027832394,0.17492691195638704,0.1853394726297612
10974,18,0.37770201674525583,0.17423178628041044,0.1843854694627467
10974,19,0.35063425978511426,0.14742513107518498,0.16167381221483526
10974,20,0.3142264692503891,0.14384547988136454,0.15556877916138098
10974,21,0.3744402734353042,0.1572835343582916,0.162569490890251
10974,22,0.327459384972918,0.14505394027510207,0.1518509314349424
10974,23,0.37576443128469067,0.1453791362900365,0.1536286841345961
10974,24,0.2601942826939958,0.15901523247913935,0.1615733720393207
10974,25,0.30820832410477517,0.14535903562232946,0.1510989149269853
10974,26,0.3189902273797023,0.149172741529407,0.15312831128989088
10974,27,0.282458385703526,0.1498221946392178,0.1554956334402181
10974,28,0.246815562607679,0.1435473545954584,0.14728803658353065
10974,29,0.31533002593580806,0.15124386791103492,0.16003271025366317
10974,30,0.3376954581698253,0.1520920007143297,0.16234542741025743
11497,1,0.3140877822192772,0.15527032906824037,0.15802969689470353
11497,2,0.28845306052990405,0.148321886638545,0.148633804533143
11497,3,0.30177163559093356,0.14254194646928126,0.1490671082083422
11497,4,0.3400130059999176,0.1472825638425644,0.14489012372102536
11497,5,0.23054703847317834,0.14994084305726516,0.15209728203365563
11497,6,0.3139427318620264,0.138982176999055,0.1493321756277713
11497,7,0.2600438061189023,0.1421529647994806,0.1435845446203104
11497,8,0.27939932298370457,0.13626895393865845,0.1417562787099539
11497,9,0.2842431404252247,0.1404455361793138,0.14417485289948462
11497,10,0.3374239552885368,0.13954305939099218,0.1449559997583589
11497,11,0.3417937783669436,0.15425000861394222,0.16350317641283574
11497,12,0.2348594319207529,0.1455424970165792,0.14765475533893152
11497,13,0.37265066387736406,0.1439644888147385,0.1554483725515013
11497,14,0.28370640910299283,0.14995095217762267,0.15434562905876478
11497,15,0.2659554080748112,0.14917106933667,0.1511447005163857
11497,16,0.29675859610163696,0.15289330344108368,0.1627566767507825
