sweep_value,run,error_1,error_2
6,7,0.45234003117523497,0.12495818973020614
6,8,0.6167451071062998,0.15069198924977492
6,9,0.6829444965345903,0.18839736789220174
6,10,0.6672928120883469,0.18509576833267077
6,11,0.43806343502809253,0.12291128856724987
6,12,0.48532681696147134,0.12412789957360763
6,13,0.6365700495467622,0.13899151482386352
6,14,0.6523537542488517,0.14270137359066867
6,15,0.4396000540948668,0.23647942168604025
6,16,0.4694542421995077,0.1633874841986767
6,17,0.4429278844855681,0.18765919975075238
6,18,0.5141885778806556,0.21486724780996375
6,19,0.45260313665378343,0.1383534909433955
6,20,0.5079637785338457,0.11880341377167562
6,21,0.49502323341189225,0.23155042318511446
6,22,0.5848178484812792,0.13298149371365395
6,23,0.4786958554622699,0.12680585235797381
6,24,0.5271717906704738,0.14537298632168455
6,25,0.606470118232381,0.18319093332301917
6,26,0.5316997117333303,0.14903311502359887
6,27,0.6307122740822052,0.12743446207884745
6,28,0.4606084674113364,0.15299561258483402
6,29,0.48140752864955755,0.24977182587080432
6,30,0.49860810766094266,0.1491588917596467
7,1,0.46857630221235175,0.12874548921922402
7,2,0.5307543336858096,0.1828719492208921
7,3,0.4958406580348856,0.0988713048502917
7,4,0.464379157175296,0.1877883821762424
7,5,0.4256016176362553,0.17460597185517285
7,6,0.4690558956570131,0.2155028004196677
7,7,0.41154381964972414,0.15684201963211525
7,8,0.4400807135375963,0.17832583247884526
7,9,0.564177756304739,0.17842518723669007
7,10,0.5824660876153521,0.11819831920343452
7,11,0.5230795773945951,0.21058810352766086
7,12,0.49251400592822164,0.11655588610362481
7,13,0.5330989997714066,0.20960927988774158
7,14,0.3937682110143942,0.22557824295366968
7,15,0.46904851077595044,0.20859991524095708
7,16,0.5055169996866915,0.23827672496654007
7,17,0.3994853710532058,0.17608564345329233
7,18,0.5733972904080389,0.15182544918213287
7,19,0.4342104463578699,0.1952563976345436
7,20,0.4748807504205939,0.1219169002438266
7,21,0.39568282225514667,0.22681728815850563
7,22,0.43961696781744874,0.1979763561310399
7,23,0.6019324290503744,0.15083658110424567
7,24,0.4265001155530729,0.18305274202752558
7,25,0.4526344687378299,0.24771424805378567
7,26,0.5140629106442527,0.17224669195895215
7,27,0.5011213687818223,0.16468082920105145
7,28,0.450320957180363,0.1194951402273349
7,29,0.4027848676944203,0.16166167028361153
7,30,0.3962467762557764,0.173135118002734
8,1,0.40596338233119666,0.18265009402411495
8,2,0.4560836494934553,0.17769108660663427
8,3,0.39972156527423736,0.19816299640583046
8,4,0.4450642959984412,0.16436062843657925
8,5,0.3658067606464775,0.2044347924404577
8,6,0.4497299483065515,0.16530887672408592
8,7,0.47891387839074767,0.18677284036187625
8,8,0.3778989049437647,0.23322167590469545
8,9,0.42604210488699185,0.23036731409147165
8,10,0.42668624030754526,0.17223201453327314
8,11,0.4895168407272711,0.11670819931693564
8,12,0.4911060566529284,0.14054971766659158
8,13,0.5176707782467244,0.15714099311211707
8,14,0.4970884543107024,0.14195014006238865
8,15,0.46575556162601434,0.2263283991659356
8,16,0.3848713062275915,0.14821614212646247
8,17,0.5465579809756789,0.1572014338572829
8,18,0.37840938967538734,0.21496509591063473
8,19,0.5061171130619471,0.12608424501278703
8,20,0.4162225374234391,0.23605449233732329
8,21,0.42658560337447343,0.25909828550008024
8,22,0.38774773430959975,0.13595916957535947
8,23,0.36891180319192496,0.1861573590960696
8,24,0.3895630681325428,0.18478975037356363
8,25,0.4762462564332744,0.16740183827308217
8,26,0.6249535105337719,0.13148325366482538
8,27,0.39151976844186187,0.20056116912163227
8,28,0.3768492790867109,0.18663639012963731
8,29,0.46375390248489784,0.19798938174277705
8,30,0.48044191233272826,0.1574971767882099
9,1,0.4119252695862156,0.22844760234112532
9,2,0.3428251996888863,0.1816623789355744
9,3,0.39952271023258595,0.26111288787477194
9,4,0.3659122582992535,0.20552456693178187
9,5,0.46064712395398133,0.15099268187681092
9,6,0.36440919167159375,0.2198536336094657
9,7,0.43514121312454335,0.23358651347723727
9,8,0.4648286711212921,0.24092217393897364
9,9,0.4470842519239401,0.1852042265230813
9,10,0.5467014058786704,0.1406952273575929
9,11,0.3573175854375589,0.20909697759697113
9,12,0.5105311069854503,0.08899923591932846
9,13,0.4036560818900031,0.16649805531997333
9,14,0.4282365421436976,0.16921268198268072
9,15,0.40296266052751895,0.24572118791535041
9,16,0.4093244185546792,0.1894260571674726
9,17,0.3909062440474124,0.20479375138449715
9,18,0.47350154413270906,0.1983277878540737
9,19,0.4003317257710472,0.21051044203582275
9,20,0.38314592436376116,0.18760131901974988
9,21,0.46485249769242076,0.11586922997947456
9,22,0.3591368948385567,0.2032872496677226
9,23,0.42828652100870146,0.18688271722523808
9,24,0.48068017705665483,0.1937278736233799
9,25,0.4813855263623458,0.22347615447670416
9,26,0.39822869776486974,0.1462263834332001
9,27,0.41858552620162476,0.24838929014204553
9,28,0.4740325319410308,0.19191573483997593
9,29,0.512936887211011,0.18297757200330536
9,30,0.4081388395939413,0.14571130600623322
10,1,0.5248706084437802,0.18493423168798773
10,2,0.37776429197939826,0.16772938123619344
10,3,0.4680648725084973,0.13830029138004724
10,4,0.35758620072874314,0.15232967533987202
10,5,0.4430044019695022,0.1658709390137146
10,6,0.43651728680258517,0.15967570643673182
10,7,0.4036126670458662,0.17129440758948108
10,8,0.4847916989426781,0.17250728365010598
10,9,0.42939621735921624,0.16841847136655363
10,10,0.4407414115400889,0.16176389618578157
10,11,0.3762875548827233,0.1730401373468319
10,12,0.39782403646254494,0.1588491887178872
10,13,0.3908426125900041,0.190221500338341
10,14,0.3448729309379199,0.19798683128772657
10,15,0.43729458328030996,0.17997149552666852
10,16,0.38952477012812253,0.1549772948729314
10,17,0.39163704058200005,0.22723130953379303
10,18,0.38328780374245713,0.1353709660997315
10,19,0.45038374891926397,0.1480417937183893
10,20,0.42626164064167854,0.1726525165201985
10,21,0.38969367664062105,0.21656941149204956
10,22,0.3646459601804243,0.22120192336263683
10,23,0.3612166584267785,0.19666846214297676
10,24,0.39525634539375826,0.2089126654681208
10,25,0.3920450355842476,0.16736421599092818
10,26,0.3639419462798878,0.1746933624424508
10,27,0.39086441836485963,0.1635380174556434
10,28,0.40594686789974377,0.14827636805929048
10,29,0.3661810732137638,0.18705803689756606
10,30,0.3857220593715517,0.10897278946493354
11,1,0.3932096164370135,0.14787559175239348
11,2,0.4389285622136465,0.17353230400003353
11,3,0.3587690724707309,0.2000858294296208
11,4,0.3954984091899116,0.1762559778709769
11,5,0.3420411286710256,0.2344865415050507
11,6,0.3435411737858252,0.21322324764037148
11,7,0.3148170930222519,0.23975886669270502
11,8,0.4417518725172502,0.15738456184700472
11,9,0.3528803747087,0.18373417089992436
11,10,0.4394484252052614,0.26303211506451935
11,11,0.5546940239472995,0.21446064059181752
11,12,0.3592405945426649,0.17544210481439268
11,13,0.3576565049377447,0.18903340751200262
11,14,0.33985879563440724,0.18683551883704783
11,15,0.39204117981891395,0.11300639404123632
11,16,0.336496632393092,0.18135038979312018
11,17,0.3987596676231386,0.1079728531374087
11,18,0.45735065845218936,0.18846859776638825
11,19,0.4121200997177681,0.18831226058710837
11,20,0.39368570858632085,0.22870313486508748
11,21,0.3710846213250875,0.17583912354501027
11,22,0.3458493743960448,0.22567070138654777
11,23,0.3974109046500157,0.18425345874269253
11,24,0.3851638573847166,0.17343060320421871
11,25,0.41013919434433,0.17613100920962182
11,26,0.3543080180742129,0.24772359619907913
11,27,0.3202631975243384,0.1527847068240889
11,28,0.4943385062520563,0.15485966575818932
11,29,0.3996055567496276,0.19074958994318583
11,30,0.3509770714099267,0.13486836279208958
12,1,0.39317432881508674,0.205606276124068
12,2,0.3750848796427623,0.20480514312954023
12,3,0.4006636702333058,0.17961117641673846
12,4,0.419944083655108,0.19219076897443435
12,5,0.40899786476992295,0.16830321373475524
12,6,0.36334083245029825,0.19103805173469388
12,7,0.35258067218190225,0.1727060070632948
12,8,0.38297354560045427,0.15650514577070482
12,9,0.38951404590969974,0.18453134169636712
12,10,0.34479076761677935,0.16416589137971838
12,11,0.3224676605667273,0.1867951086360772
12,12,0.3390389587862205,0.25547798069640476
12,13,0.3944619197941446,0.15319781685564188
12,14,0.40213401784478836,0.20841721791939216
12,15,0.4207300656920149,0.21043939578118026
12,16,0.4061996176879188,0.1579646572220981
12,17,0.44005798391570616,0.19149299109832846
12,18,0.3551694941041547,0.18789746952695136
12,19,0.31730051220434446,0.18105700384911114
12,20,0.3192571699028796,0.17270418639472157
12,21,0.4279924415951781,0.14426886890924512
12,22,0.4327983977873862,0.13978879822438317
12,23,0.3776296374637823,0.18800266520358988
12,24,0.3928667203572371,0.1456007895003083
12,25,0.366416781871261,0.21172293383005347
12,26,0.3555104762769051,0.19449622522126814
12,27,0.40134599039153623,0.1365012886085738
12,28,0.35043433264277724,0.2089649487078935
12,29,0.3112078852738115,0.2219853384735828
12,30,0.35211133035986647,0.20378439726939745
13,1,0.3147498406397128,0.13711402316093058
13,2,0.3912668988185492,0.2141031390787778
13,3,0.345885048618952,0.1894682784748218
13,4,0.3064727432231863,0.21099212179996935
13,5,0.35360933482933377,0.1272998522402215
13,6,0.3782428316306904,0.16856183810198722
13,7,0.377986402664928,0.1825229324810365
13,8,0.396786691583819,0.21122821439798575
13,9,0.3597439851637138,0.18094559165747987
13,10,0.33172285224207076,0.17555130184826373
13,11,0.3694424399110584,0.26471764420343863
13,12,0.3708827576505984,0.19333971295009383
13,13,0.30104203229260024,0.2263567798448023
13,14,0.3697061402117016,0.19529309458490104
13,15,0.28634627841296734,0.16768967442235136
13,16,0.3589924009320052,0.13840569863981156
13,17,0.3319413714849828,0.2419990064469218
13,18,0.39407383140964375,0.2167794292404526
13,19,0.38228328826251823,0.18773516541300292
13,20,0.3925565424469694,0.22729505859827512
13,21,0.3273223400441557,0.20560365289786847
13,22,0.33141400208772365,0.20633350630669953
13,23,0.33541246476518044,0.20829353641227943
13,24,0.2876902238744139,0.20102401523939278
13,25,0.31984547813572567,0.21338372011368284
13,26,0.37361853455939287,0.2198159005825676
13,27,0.361999135048529,0.15855219053469446
13,28,0.39000583893681395,0.21000818012294925
13,29,0.31862159467723744,0.1888532909076795
13,30,0.3104107294650003,0.20298494828421887
14,1,0.34921641494948796,0.23999200853549635
14,2,0.3626813001562595,0.18692189163873948
14,3,0.5364436806291559,0.22347619538550847
14,4,0.2969690173849805,0.1367623426227706
14,5,0.3166850326925593,0.2131087814929334
14,6,0.38452833644887136,0.21781555132897068
14,7,0.3403088562175102,0.17053624344885315
14,8,0.3484773109634622,0.17164519585529045
14,9,0.3419505387962501,0.22756322529711695
14,10,0.2841061018909609,0.18285973764717323
14,11,0.31260985511624007,0.22424546604244816
14,12,0.31292488720246364,0.20137491291342893
14,13,0.39062365097312995,0.1634805213268454
14,14,0.39217713819062855,0.18334893574122366
14,15,0.31833394620061545,0.18479190861986194
14,16,0.3327789957266661,0.21871896837168706
14,17,0.30937940995558233,0.19791435209993846
14,18,0.35489626967400856,0.18213479538852312
14,19,0.3264680105936178,0.1456556554115927
14,20,0.38336438192196226,0.2027062293339846
14,21,0.3465481662213925,0.17281269713663897
14,22,0.33455107092114755,0.13931651346515364
14,23,0.45226864074300943,0.17920716033294046
14,24,0.2961225400482758,0.22417493072156625
14,25,0.31949406771047634,0.20477195685885247
14,26,0.33852967198690054,0.16163730234801818
14,27,0.37069080726709747,0.18530542934697244
14,28,0.37455033622392486,0.2016985432892443
14,29,0.33004049396534346,0.229747205507329
14,30,0.32999858073273935,0.1804342098510683
15,1,0.38630475606447967,0.2092893961055385
15,2,0.3686867900994575,0.2330149991825992
15,3,0.4059202349122311,0.2192044604951672
15,4,0.35685081550701725,0.18815841777677278
15,5,0.3322494507004237,0.2564373785681105
15,6,0.378883652571263,0.18482243155534397
15,7,0.33433690024126794,0.16654630520707706
15,8,0.3132277497727859,0.195818876910664
15,9,0.35387094767515553,0.22026502737110262
15,10,0.3212460594099631,0.1587517436540311
15,11,0.49500111139910263,0.17083396507646897
15,12,0.31289334782824607,0.22119410433548922
15,13,0.3137230026981972,0.24803210122335417
15,14,0.40617666098651,0.15022404694119465
15,15,0.34146440398664085,0.14052383051064846
15,16,0.28450971418148574,0.18185103398294594
15,17,0.2766993222063473,0.25535274766390176
15,18,0.3444102704967332,0.20181964190093737
15,19,0.30190877324950516,0.16101166126327487
15,20,0.3564696754550991,0.17247261099536862
15,21,0.3455439936968746,0.18886978295769202
15,22,0.399765067629804,0.16147984470732668
15,23,0.38784718166392884,0.20673064860864862
15,24,0.3577095305280714,0.1719236424132593
15,25,0.2876231569991862,0.23043010688593435
15,26,0.36001278686757204,0.1769879895193363
15,27,0.27497718817118805,0.22747429109599063
15,28,0.40819219653871974,0.21760504512035858
15,29,0.31130061579707236,0.24464337659087865
15,30,0.3270125019229764,0.17179954398221892
16,1,0.29807947866706247,0.2208535746814406
16,2,0.416325869576541,0.2129977952744786
16,3,0.28944297792627166,0.2453042738034649
16,4,0.30930939732086954,0.22088708462544082
16,5,0.2933009534438908,0.19227090844438816
16,6,0.30728937281645413,0.15641112941410729
16,7,0.33702346658983456,0.24226452973519583
16,8,0.32600484572605654,0.20817084249367807
16,9,0.33494412676769403,0.15658672892309566
16,10,0.3094777549054863,0.2221617962472089
16,11,0.29505143944141893,0.1532800751725036
16,12,0.31192291242171855,0.13574659789959628
16,13,0.3346864400431812,0.1800365943704611
16,14,0.3776446466382228,0.19441462388305736
16,15,0.32569249747092477,0.20857068952847943
16,16,0.2665668978378969,0.1900138256523367
16,17,0.301620289932622,0.20306251881908452
16,18,0.30630680276315303,0.16172641666420257
16,19,0.27465278480943095,0.20591362118443024
16,20,0.32274591074098696,0.1937267020467007
16,21,0.31938926834547293,0.22841242869637496
16,22,0.4924618199715408,0.18733431199874417
16,23,0.41212823456878706,0.1679445171113124
16,24,0.34224717991225384,0.14989297520367564
16,25,0.29121179154979343,0.19904070850918826
16,26,0.3141773734187519,0.15083328787150874
16,27,0.26776664393144767,0.18940257747702924
16,28,0.3885146598852163,0.16382984624774913
16,29,0.3933472677017148,0.17236466398850095
16,30,0.3169853432466957,0.16370169292206863
17,1,0.2964034970504238,0.2144652494493648
17,2,0.3140427617180171,0.197278389917133
17,3,0.3667482633017439,0.1863177119874063
17,4,0.26686427236401244,0.16779757396959297
17,5,0.283361191015211,0.18406801511031548
17,6,0.35463150246891434,0.19943365072347194
17,7,0.31718925051428404,0.260267942893171
17,8,0.308016077568219,0.24424139532037248
17,9,0.30841768821502447,0.22015312542648086
17,10,0.29706240421519664,0.2072110847703317
17,11,0.30746344692952743,0.19047942365204398
17,12,0.3272675338336371,0.20757208689272538
17,13,0.3405234383077302,0.22241583226606226
17,14,0.2812279374964224,0.20679389720481828
17,15,0.4187549234533414,0.19592688982321826
17,16,0.29603034357980457,0.15250044197285686
17,17,0.27501567414697375,0.1865333348908092
17,18,0.29326090288810197,0.23900574560831184
17,19,0.29430276111156145,0.2557621903662671
17,20,0.29097440195576724,0.20387918784850118
17,21,0.3186306977797233,0.21612584301961052
17,22,0.3388099330710264,0.2371498645986587
17,23,0.33820028989782314,0.17910618758185598
17,24,0.3216602746969373,0.189317024231566
17,25,0.34589144044203685,0.2195190657980435
17,26,0.27336272029046293,0.1848402178701022
17,27,0.3409648705559614,0.18684532365227946
17,28,0.2546137400603631,0.22378573313335498
17,29,0.29344639751869644,0.17917443603888952
17,30,0.2774584708464418,0.2313900216020691
18,1,0.3203360186790534,0.1589057157084285
18,2,0.3038127920374649,0.19659779092278157
18,3,0.3422951878090238,0.16007351107353132
18,4,0.33697174397695534,0.15966609910859775
18,5,0.2799793507923293,0.2442456458465917
18,6,0.3179092910162109,0.17758850745908744
18,7,0.3406307726473181,0.23301710382179325
18,8,0.3087102031827249,0.19441765878316045
18,9,0.28173131064016266,0.1996244983626214
18,10,0.3115340214754171,0.23156366425557393
18,11,0.36416953482620257,0.24766261202367643
18,12,0.29032821025394784,0.20336995417348533
18,13,0.29777528826803695,0.22796803967452153
18,14,0.29955720544315545,0.15030408270582293
18,15,0.3248464970908005,0.15182504109392161
18,16,0.2654004503837312,0.15760478210755474
18,17,0.2816334550115657,0.20090253682880632
18,18,0.2564909029277545,0.20420146757763083
18,19,0.319160559339827,0.21386053188253287
18,20,0.30032014262902346,0.18948041884767927
18,21,0.26963261646441034,0.18112166420048054
18,22,0.2779671099720824,0.2466398794859287
18,23,0.3095761408328344,0.1891399074382612
18,24,0.2659444982057778,0.21731241966158463
18,25,0.32076423277208066,0.1791260843802727
18,26,0.32986423974968043,0.1883665090247463
18,27,0.294949677073163,0.17014931356264917
18,28,0.3370501932176353,0.22855415555523384
18,29,0.3287466006923212,0.23454231007371465
18,30,0.2933067954163752,0.22332877532948991
19,1,0.27971605258808757,0.21049801716909294
19,2,0.32195483468964237,0.22467949945463636
19,3,0.31786579340382526,0.17337030555412206
19,4,0.27302378459852567,0.23852772005136222
19,5,0.2855320368262954,0.1591281470570631
19,6,0.28374178069255973,0.21128087250279698
19,7,0.28396801304044317,0.2106737458286144
19,8,0.3026881925930334,0.21453905363674894
19,9,0.29925563628105994,0.18247304283383212
19,10,0.3210416902778321,0.18706167547051378
19,11,0.2938932440022824,0.20401636664530193
19,12,0.2924882728033316,0.19669102194752774
19,13,0.28726943533063576,0.23774643730103528
19,14,0.30255938185295417,0.2114412539842353
19,15,0.2986167576677213,0.23033459009642732
19,16,0.3061921354439796,0.20177960104110973
19,17,0.2613511231392859,0.23612145017807135
19,18,0.27665217308845835,0.20487956753753642
19,19,0.3170896944721668,0.19175705756659625
19,20,0.24944404481182206,0.18932010766190405
19,21,0.28465720224030866,0.2193580641000076
19,22,0.33620044529623017,0.1748103762599185
19,23,0.3011382482777637,0.19875321517540473
19,24,0.25989629882669657,0.20772389968136593
19,25,0.32633068587191094,0.21795488516019842
19,26,0.3113269421325217,0.21734453862553957
19,27,0.272120857620378,0.22116053801351288
19,28,0.2575046523966706,0.19705680166388304
19,29,0.30132200865992864,0.19955393788954798
19,30,0.2917712401432512,0.2249834651428414
20,1,0.2555294094476786,0.17789658679011078
20,2,0.2894764001446229,0.23868593884612962
20,3,0.3058968659366464,0.1862861741839466
20,4,0.28812369007813116,0.19189522971942063
20,5,0.33323648449521814,0.18963271486576558
20,6,0.30297042485193243,0.21918204838133082
20,7,0.2578685574620996,0.1984957235235744
20,8,0.2652461570462195,0.20015342610468084
20,9,0.2486427959128808,0.24038059897887118
20,10,0.3562524865589681,0.1337359403456913
20,11,0.27497182723646313,0.21485985132063917
20,12,0.37394927757125085,0.16128325918120825
20,13,0.2551472567101456,0.19257441891559676
20,14,0.27058850262668976,0.2099814453928083
20,15,0.2692821597189534,0.22390633111238892
20,16,0.2715661774340118,0.22903895160966875
20,17,0.31139579311214044,0.13223465791258454
20,18,0.2725094156281972,0.2146236102373578
20,19,0.37393368900071,0.18462604952467587
20,20,0.27959997554854515,0.18591608881887173
20,21,0.27668544380835985,0.2291370933700411
20,22,0.34005626637668657,0.1783216626688004
20,23,0.2532724724889904,0.22281088799278062
20,24,0.3064655334191429,0.25776885759909224
20,25,0.30116772013215226,0.2289478657749453
20,26,0.28038980677891095,0.23620194914695777
20,27,0.27783239742000243,0.21275036179078796
20,28,0.2559991409465002,0.15136739711452965
20,29,0.2954916465021862,0.252033441590124
20,30,0.30392117874807595,0.17645437450287743
21,1,0.3711272739450602,0.1826356233747829
21,2,0.23900070462952727,0.21571512726155684
21,3,0.2892263813924559,0.22000803007249106
21,4,0.2686586148303514,0.26607430540526245
21,5,0.2812035545731811,0.14633224927077548
21,6,0.27786533043905576,0.16753721715977174
21,7,0.23866738653748704,0.25627706893010527
21,8,0.2906209597549835,0.17997497065815962
21,9,0.30371104929119785,0.25854117710014707
21,10,0.26611514751122545,0.23560008723215217
21,11,0.28577411774102324,0.18925228603046312
21,12,0.254323269670238,0.16649959419163365
21,13,0.28432339029621617,0.2066347104540851
21,14,0.26325104637428454,0.18519025957660623
21,15,0.2606050536770225,0.20292132497850796
21,16,0.2869755845154779,0.19877238992801263
21,17,0.24573454434372666,0.22928745164469247
21,18,0.3004631775509022,0.14905990607888195
21,19,0.2789856992519601,0.2508330859590958
21,20,0.23142561792033942,0.21048102678849054
21,21,0.3128158672363811,0.20729904277992942
21,22,0.3478065613806511,0.19724573766862666
21,23,0.2663347115457415,0.19980637856523425
21,24,0.23324771724387575,0.20930332423387663
21,25,0.3357809850661786,0.19068472695331853
21,26,0.2328815919586536,0.21647202353336545
21,27,0.27879765102017745,0.20798078976786774
21,28,0.27607680944983537,0.15789501635513875
21,29,0.3275551333410396,0.21430247377828682
21,30,0.2885101270483483,0.22318495813373065
22,1,0.2675482171760663,0.14805766730000533
22,2,0.3013220821799254,0.1868674367155413
22,3,0.27048479618371823,0.22692679017140865
22,4,0.2291717741797418,0.200952975354443
22,5,0.34982924078382166,0.2523421405953222
22,6,0.25143105337909405,0.2122044489876708
