sweep_value,run,error_1,error_2
15199,14,0.4281206853300117,0.08514725632077147
15199,15,0.46538810711816275,0.10575269157168317
15199,16,0.38362239549900123,0.13697986420610592
15199,17,0.4192598880147101,0.08644332256652157
15199,18,0.4735180979757248,0.09156145936326009
15199,19,0.3151249144075211,0.11152360095975186
15199,20,0.36715085416740906,0.08847313028127264
15199,21,0.5146493811204842,0.10312859528575256
15199,22,0.3526129756721485,0.1333446164339043
15199,23,0.4213088614809731,0.09691357852843009
15199,24,0.5251137022682969,0.08050509538491435
15199,25,0.4372041609013191,0.09676067279267954
15199,26,0.44282950271606436,0.10769650455801585
15199,27,0.3193527006865379,0.15604050690540167
15199,28,0.36011562415111115,0.09683464324530104
15199,29,0.37428310494755584,0.13496043527837642
15199,30,0.44972789926113593,0.09563045351523808
15922,1,0.4086114580269079,0.1276076861854752
15922,2,0.3615979426684203,0.12719787854691786
15922,3,0.5745135398737155,0.09751451593429156
15922,4,0.38388710752689803,0.11523774386098877
15922,5,0.36231705185420093,0.10906870103139518
15922,6,0.606871021037782,0.10144520637865469
15922,7,0.35545568692251195,0.09433510462462602
15922,8,0.45721608479557924,0.08750117280640725
15922,9,0.5124214791151797,0.10353235118158857
15922,10,0.4120059092649085,0.1373338382229725
15922,11,0.30057661008079173,0.13240911705394898
15922,12,0.4736879116917992,0.10586227217106367
15922,13,0.3125381370423352,0.14110759980211632
15922,14,0.3240858980935481,0.1211485884924053
15922,15,0.45562152177276094,0.09693739786890145
15922,16,0.4226177634459607,0.11567796955480616
15922,17,0.4003281178052096,0.10594853514524849
15922,18,0.43263759405899715,0.12161668236671916
15922,19,0.39558753580085343,0.09945667486921571
15922,20,0.3644452501135541,0.12640010399493987
15922,21,0.3770253292069298,0.09364744949285994
15922,22,0.48954197133831084,0.13106271223066224
15922,23,0.38768998675164146,0.11235616301102214
15922,24,0.48708528051309913,0.11167461292730455
15922,25,0.4237794854424174,0.13613845793970333
15922,26,0.41188590310943307,0.0985529075839029
15922,27,0.5461529426128505,0.07756456780286441
15922,28,0.4710069758781774,0.10147176513043006
15922,29,0.4260485575294748,0.0815456761459492
15922,30,0.34365082886963316,0.09143038964118574
16681,1,0.4189704279734096,0.09862554519749947
16681,2,0.44994668174999336,0.07742785522656521
16681,3,0.5349709892674859,0.09465850726803686
16681,4,0.38536434356094934,0.13332446798303493
16681,5,0.41158333428219573,0.0957268270829125
16681,6,0.39512698927825196,0.08064805745296005
16681,7,0.387662899274504,0.09808388528043033
16681,8,0.6095613833300644,0.08382497191257836
16681,9,0.4343367580056324,0.11006633771701022
16681,10,0.4219676664830671,0.12270327915002588
16681,11,0.4271127935489182,0.13751009276776655
16681,12,0.4364729327603968,0.1035784003313384
16681,13,0.4394069019704596,0.09863058872055014
16681,14,0.3473675485928706,0.11805442574432025
16681,15,0.35819727312974176,0.10394321738642558
16681,16,0.4741219854252655,0.09184082218901657
16681,17,0.5536828073641592,0.09955856058961988
16681,18,0.36518714756004766,0.10201010647846484
16681,19,0.5151913423020539,0.0889354599613156
16681,20,0.3688589578998648,0.09185482421389339
16681,21,0.3306217543309404,0.09843059536259212
16681,22,0.44537128650405255,0.11220037582655194
16681,23,0.7386649150166328,0.08283869022462631
16681,24,0.39015011630239643,0.09069725695214438
16681,25,0.3623905807963784,0.09032816794155227
16681,26,0.41862363923488377,0.11115186040966733
16681,27,0.3584053126426731,0.10490474833623878
16681,28,0.426603049596514,0.09419078620614352
16681,29,0.3872810230744677,0.12075431387184452
16681,30,0.4818793012511374,0.09761293846943993
17475,1,0.38343325194915684,0.11557560907987996
17475,2,0.5165737667706857,0.11752235461234882
17475,3,0.3569487725310859,0.10178983832070986
17475,4,0.5029552929945978,0.08678485782499107
17475,5,0.376901273831669,0.08598295263900316
17475,6,0.3801378985024109,0.08413939973509023
17475,7,0.49379291097509476,0.10507040573392822
17475,8,0.6276736838991746,0.08453833039158691
17475,9,0.4671100680022471,0.09689610225774141
17475,10,0.5045354940363355,0.09964683869290576
17475,11,0.3185605499060041,0.08757668125051478
17475,12,0.44666527530919087,0.09187248347954596
17475,13,0.34009228385853535,0.10282588958595294
17475,14,0.5734931299304094,0.1036103471681112
17475,15,0.35415493217677374,0.13323566010738144
17475,16,0.4639861536420373,0.12773300105458582
17475,17,0.45646013536786617,0.1086905831883246
17475,18,0.5951596983670324,0.10072741768426095
17475,19,0.4102151585264636,0.12085171813049539
17475,20,0.6597356919816874,0.09741695099736375
17475,21,0.34661872607429556,0.09085076651636408
17475,22,0.43170721692951736,0.09092272167951822
17475,23,0.4293278220852227,0.10256426587651395
17475,24,0.3672872996086455,0.11057002350498511
17475,25,0.46068336822604344,0.09355290181076645
17475,26,0.3656214705055935,0.09087474709318509
17475,27,0.4867884585203584,0.08350607754351792
17475,28,0.36613534183495167,0.12112198766099479
17475,29,0.5019624325239703,0.08691338879354166
17475,30,0.5188418907975929,0.10344224074890045
18307,1,0.535631837898519,0.09954350251641078
18307,2,0.3813863805646371,0.10737748196465871
18307,3,0.32742626208174075,0.12871151013980964
18307,4,0.43089747295010367,0.12016886445612797
18307,5,0.42052442572522863,0.0786169480055097
18307,6,0.466419997638656,0.11204879641644137
18307,7,0.4227683983626299,0.10148299395625822
18307,8,0.4387414767567611,0.08848511394678756
18307,9,0.5055714825201614,0.13028004880538904
18307,10,0.42013404673184224,0.08882295934752123
18307,11,0.611365456734515,0.11355691220867135
18307,12,0.38191289391627153,0.12524114182230986
18307,13,0.43671606980929606,0.10083200582439418
18307,14,0.34395914059364047,0.08708914616440522
18307,15,0.44405956708254524,0.11014661892192297
18307,16,0.38225905129216103,0.10747125984257802
18307,17,0.4146036490793922,0.12082876616607541
18307,18,0.39858159275723476,0.1122253810881049
18307,19,0.37576720819866394,0.09026782015051923
18307,20,0.4699873198716757,0.12568761598128395
18307,21,0.3019222791703956,0.13178369673577953
18307,22,0.4646995852766638,0.08397265529101151
18307,23,0.49902199611465714,0.08050012721763523
18307,24,0.3907019286076551,0.07452642858328767
18307,25,0.3852276036501305,0.13901984670047052
18307,26,0.4045826225706327,0.10224563175159684
18307,27,0.4006186285265126,0.08312737601801924
18307,28,0.566069563377734,0.0945050663398829
18307,29,0.3652627037921289,0.1455085588266459
18307,30,0.5925468685350131,0.09501008754858173
19179,1,0.38171255805500737,0.08092923083160035
19179,2,0.3510537444004075,0.07885416259617957
19179,3,0.4237745056309361,0.10907457177790013
19179,4,0.5069169870351083,0.0853744601297592
19179,5,0.45669888730094854,0.09103985716836138
19179,6,0.37108390573807043,0.09786966861365232
19179,7,0.3511029574766244,0.09100169199154483
19179,8,0.38640339687305125,0.11654779594044207
19179,9,0.37610336709099146,0.10951413288744657
19179,10,0.3989048696721501,0.0968670178244657
19179,11,0.4182569715018921,0.0968200330703328
19179,12,0.534868685125439,0.08472154899679461
19179,13,0.41842245882766976,0.125726065888532
19179,14,0.48685591127518874,0.08123726813110975
19179,15,0.3447091741134153,0.11094224363787089
19179,16,0.33965677936986616,0.0894087823862352
19179,17,0.4041028690456082,0.13153801833627382
19179,18,0.4252857391714612,0.07579966934479954
19179,19,0.47371386135119786,0.10205404404838106
19179,20,0.44470868907476424,0.07767747258626446
19179,21,0.3640802947904735,0.08162155677685214
19179,22,0.39440721265901524,0.09109783203009521
19179,23,0.5407974531112458,0.08093218932053514
19179,24,0.368926809375715,0.10493427318079246
19179,25,0.41018479402016644,0.11105729316080674
19179,26,0.3869235599830208,0.10274854207113439
19179,27,0.5972468192778339,0.08148697337066724
19179,28,0.3837474262842913,0.12425516162410777
19179,29,0.41025115223178577,0.08719476345138591
19179,30,0.34637993911742815,0.13351546589955457
20092,1,0.47890373527959673,0.11795584820231794
20092,2,0.5272415104050154,0.11036501652325635
20092,3,0.40109232424866986,0.0945317573786613
20092,4,0.6581249280337612,0.090054448949023
20092,5,0.40811341587708067,0.14729973507508856
20092,6,0.3754136757852155,0.07940207361187114
20092,7,0.35547865485928254,0.08872932669706698
20092,8,0.44774226912252124,0.09565495577684624
20092,9,0.3273166687358782,0.08832836676172696
20092,10,0.3927176479805247,0.11169848323036945
20092,11,0.3651972380030058,0.09387552438128921
20092,12,0.3069402315165797,0.08748448411696881
20092,13,0.41878387046766713,0.09322456505697815
20092,14,0.3645840352267122,0.0858876697212586
20092,15,0.48637825977683585,0.09729024511468513
20092,16,0.36829541442043334,0.08534532694705789
20092,17,0.37207976135180826,0.0805022867341928
20092,18,0.5836023560814608,0.11271605862721285
20092,19,0.4492630498455516,0.10766387695291076
20092,20,0.38932509733046394,0.10321188219749439
20092,21,0.4022631334800767,0.09593731481444112
20092,22,0.38866610841527527,0.0911332923840422
20092,23,0.579908227777084,0.11115964039361008
20092,24,0.34181409798461343,0.08241905476742856
20092,25,0.5768139991156283,0.08386969964231031
20092,26,0.4091354928051426,0.07640066350413403
20092,27,0.5261154366849357,0.09589087096397035
20092,28,0.4408192077559461,0.09781378291203947
20092,29,0.626732338643012,0.09117280733171265
20092,30,0.5041774941252481,0.0789029681850664
21049,1,0.42589093850977316,0.09660110067330493
21049,2,0.3390672266344365,0.07467047314855019
21049,3,0.55578953810415,0.0892209068943904
21049,4,0.383425279887758,0.08061711047283783
21049,5,0.4162285666311409,0.09219899025766412
21049,6,0.5929039051819676,0.07693494575005594
21049,7,0.3899494233613455,0.08267212177067451
21049,8,0.3943133349370451,0.07846583927896178
21049,9,0.3497647306420402,0.09481060249295677
21049,10,0.42969021794430157,0.08647926398767325
21049,11,0.3479953565709446,0.07650643598679022
21049,12,0.4758632573578116,0.09767728127026938
21049,13,0.35649110980630977,0.11695604925277372
21049,14,0.42288075007183346,0.09327994050183155
21049,15,0.436669376203419,0.08823965987374927
21049,16,0.35716962911501077,0.13680545137919642
21049,17,0.36013003740760724,0.0786949473690775
21049,18,0.4188497159625294,0.0879544609963667
21049,19,0.41455496262868774,0.09289651309074111
21049,20,0.5980183788422633,0.09871278737223842
21049,21,0.46037870230024147,0.07932079985393377
21049,22,0.34570032276332147,0.10296147343455464
21049,23,0.4352548567036653,0.0959083664031132
21049,24,0.3845808033946277,0.11541645677379536
21049,25,0.39455784538028044,0.11448630385285907
21049,26,0.3434117553259484,0.09612642675857176
21049,27,0.45189549171877225,0.1145578356107942
21049,28,0.444998303403162,0.08793228740150283
21049,29,0.48294712797686373,0.11265264628545868
21049,30,0.4030698541991239,0.09205101310273074
22051,1,0.4537183025812771,0.09059502024739816
22051,2,0.38053182125310614,0.08716915433013495
22051,3,0.6201717601044777,0.09621398133570262
22051,4,0.33922778937143816,0.08003219231967966
22051,5,0.42416618774574016,0.12185211811604182
22051,6,0.3392397112112854,0.08434033597163057
22051,7,0.46454915943264913,0.09165143952532712
22051,8,0.38846019800149556,0.0867421233510938
22051,9,0.3457238554316515,0.10197197496838808
22051,10,0.3439142101175074,0.08917260733589565
22051,11,0.4666329205358301,0.08294176737561793
22051,12,0.4804463262755939,0.07163126152004623
22051,13,0.5456681147523857,0.09009618183489206
22051,14,0.40223417355489083,0.07143984387814656
22051,15,0.4208504404397292,0.09784866244725605
22051,16,0.46425176160189446,0.10508230347808868
22051,17,0.47065320749408895,0.07677230814421146
22051,18,0.39513400188951864,0.10399009026816906
22051,19,0.3987227804658905,0.09701966072584962
22051,20,0.5611506804416823,0.09603965230937565
22051,21,0.4318209649861483,0.07215666119644741
22051,22,0.44994859230133705,0.08903595552620941
22051,23,0.35624275187950954,0.08940627356360731
22051,24,0.4703226882402076,0.10381174595252245
22051,25,0.46743796794140413,0.10036877120525474
22051,26,0.4662711670722527,0.07084132597723651
22051,27,0.394044278135458,0.08565340339185643
22051,28,0.4947457458127543,0.11837163013457082
22051,29,0.5353406284988077,0.1447119294950856
22051,30,0.4948913552150571,0.07177293385748922
23101,1,0.6113039033132316,0.06879795670171492
23101,2,0.4118060119459529,0.07124821464541178
23101,3,0.5335657597548051,0.08246840939169146
23101,4,0.4235965656963865,0.0720090680595318
23101,5,0.39953076424583145,0.078616016577256
23101,6,0.5795518531240463,0.06689075212068532
23101,7,0.32396186241117364,0.0732065266009239
23101,8,0.3474431482306124,0.07532499225546029
23101,9,0.59287648439863,0.08329857222774427
23101,10,0.42769213303870846,0.0871552796225526
23101,11,0.3698682144663591,0.1005280153822003
23101,12,0.36492159016055237,0.08108467853568654
23101,13,0.3852249363312568,0.09252123744397986
23101,14,0.6447657414487299,0.09090633919194056
23101,15,0.44856738736174934,0.08535538102378294
23101,16,0.31332211964985235,0.0774694794577866
23101,17,0.3856126167835679,0.07737387779312055
23101,18,0.4579825120254403,0.0666692611365736
23101,19,0.3764335012124555,0.09612235963980664
23101,20,0.4598296136205589,0.08464477695495527
23101,21,0.44591332141148454,0.07655214674706726
23101,22,0.4092551205209644,0.07652812733848852
23101,23,0.4440071869275701,0.08190596039517707
23101,24,0.4051914399023637,0.1042425215529134
23101,25,0.4771072157072741,0.08665889350874825
23101,26,0.3986721922617621,0.07002541282271932
23101,27,0.47652460761582005,0.11255152990394725
23101,28,0.3498620279117288,0.09875003993952429
23101,29,0.3555870271348821,0.09992014084583993
23101,30,0.33467833949313913,0.09070381912963334
24201,1,0.4015062918345545,0.08892840895027593
24201,2,0.4911065049732062,0.10968248818483535
24201,3,0.42676603881361197,0.10022098844817634
24201,4,0.4429147827450382,0.06746246023047467
24201,5,0.31138286755053496,0.09110194935077041
24201,6,0.3789248124218451,0.08283158674497904
24201,7,0.3685523499354929,0.08908278384309344
24201,8,0.46337994990953696,0.1059564972809983
24201,9,0.37523354905127876,0.12201095773851336
24201,10,0.3537427785474658,0.11464568405280837
24201,11,0.4766222214992457,0.09642833350588019
24201,12,0.4772081120407952,0.07600276829490629
24201,13,0.2895676812374251,0.08809170963543926
24201,14,0.36385385692749284,0.10279513982929563
24201,15,0.3572990522574548,0.08687810448520134
24201,16,0.35882605401227047,0.1221742668417194
24201,17,0.3293111331092301,0.07014559469845959
24201,18,0.45366414058151383,0.11489610058451202
24201,19,0.5075425743269338,0.10128947449422682
24201,20,0.5027687668906008,0.07419743428808791
24201,21,0.36456399942399775,0.10225616847397634
24201,22,0.33314683412992446,0.11888780877091015
24201,23,0.4819678355741241,0.0833147348764464
24201,24,0.684076064465086,0.08052779770331454
24201,25,0.3025527353493837,0.07274674731584814
24201,26,0.40358570904886343,0.08624931451633351
24201,27,0.427864502390054,0.07788101803797967
24201,28,0.3892022474752954,0.06854573617729691
24201,29,0.40824337357603996,0.086756552187344
24201,30,0.3889613366667052,0.09502472388690554
25353,1,0.33077757524074364,0.08166757410654679
25353,2,0.3820156546521525,0.09097032254190167
25353,3,0.3559022473220464,0.08812096894128546
25353,4,0.4294877037651396,0.06983074041851643
25353,5,0.39859333851135814,0.08203791950608917
25353,6,0.3444850503913953,0.06603672497562604
25353,7,0.5038931514058546,0.10800725400221216
25353,8,0.3360624108994065,0.09398188679006829
