sweep_value,run,error_1,error_2,error_3,error_4
14,6,0.04112485953321399,0.04355406357003603,0.0753420291978213,0.14518333799241398
14,7,0.03734340675913574,0.048400906648008044,0.10120221481546406,0.1985398622238939
14,8,0.042046430586186394,0.06369288539681511,0.13678228360247657,0.26227743042712787
14,9,0.04169138916641967,0.048999093111687854,0.08747080008202586,0.16317797593378527
14,10,0.03992688079697132,0.04725514731606833,0.08886353196575862,0.1692755424115731
14,11,0.03908881707450954,0.049789572349985406,0.09485106556619545,0.17714257034796257
14,12,0.03908230604730212,0.04441534850984194,0.0784017492845514,0.14527932338758914
14,13,0.041459847069794595,0.054511317524307955,0.10523235386458217,0.20007795132062442
14,14,0.0394119129133734,0.05291327212451013,0.11183347256221589,0.21936452211639018
14,15,0.03916142048672398,0.04710817804811707,0.1006839115576656,0.1971255895945054
14,16,0.039323265274340866,0.048463287269436876,0.0979776468017985,0.18752361865865333
14,17,0.04224569339418476,0.04615136194550396,0.07492791490375778,0.13317062705843768
14,18,0.04060972771157171,0.05924720575854104,0.12613056182377377,0.24435727945439864
14,19,0.0383542758366196,0.04484289295691234,0.08405944028147917,0.1651900548918752
14,20,0.040538239306672025,0.05992520149991353,0.12679945998444808,0.24354261190566628
14,21,0.04053395158593752,0.05612360406553645,0.11530142772954968,0.2209172924350957
14,22,0.038784643559690975,0.04583337569005938,0.08610972355630254,0.1640377932731402
14,23,0.04074045375479511,0.04925097510277941,0.08489273865502261,0.15156998383761883
14,24,0.03882745640466541,0.05308255767789174,0.11360334344864931,0.2221311084393089
14,25,0.03886616018257059,0.050272977495210286,0.10490331885487696,0.2045173627125694
