sweep_value,run,error_1,error_2,error_3,error_4
7,16,0.2557154382834354,0.27014024579593987,0.32702967224051344,0.4113140923726794
7,17,0.1844411014761943,0.19527982724756748,0.23962887330454097,0.3080213018761871
7,18,0.1764605504238205,0.21340558341625954,0.3155175648539069,0.43877590391183535
7,19,0.2136041230747547,0.23382242823688915,0.28483529980603617,0.3457753916271596
7,20,0.13602559931286423,0.15757424513470245,0.24114060617079358,0.34042688676171384
7,21,0.22913188258016284,0.2372272745341806,0.2649985141801607,0.31657126097238236
7,22,0.20214874086646972,0.2177806505700707,0.2670462689374297,0.3402432241401986
7,23,0.1756738892311376,0.21943730909946296,0.3164519793083564,0.4548138543939798
7,24,0.20124816310483118,0.22660498690750902,0.2703394678551502,0.34313827787845225
7,25,0.2579523426455599,0.2681581731483249,0.29726372031366743,0.3675044579354624
7,26,0.18841105887100523,0.21485230642940842,0.2914585798227638,0.39684140474880925
7,27,0.1817965961417302,0.213401768921437,0.28547604493875023,0.3877905251951942
7,28,0.12684177052608642,0.14827361183803173,0.21167447172650508,0.32509029014768026
7,29,0.17978305712591364,0.19167562873952435,0.2293799172953164,0.305388782501505
7,30,0.18504160978281442,0.20037943459525037,0.24043512237701822,0.3073641605956214
8,1,0.18815328496324762,0.19742327259310813,0.24476740802782126,0.3154087747848273
8,2,0.18135583994905077,0.19137222144201843,0.2711652963693526,0.35722756572916453
8,3,0.19475568134916094,0.20813861861408325,0.24255911904660651,0.29843325764354867
8,4,0.17491223254516328,0.1954490948436564,0.2661251000544528,0.34587721408494976
8,5,0.21464570767953559,0.2248267710425699,0.24635284656352763,0.3038239070132781
8,6,0.1697408111478461,0.18921123956950803,0.25058233292504134,0.34399250231090917
8,7,0.19718687062248316,0.23186751181332607,0.30381607973122954,0.38456856859040806
8,8,0.22987787746532348,0.23481463810208186,0.2680137520647409,0.3099758990283184
8,9,0.23591769602673973,0.24924413341346116,0.28068222788633623,0.3430346184233892
8,10,0.18204409982176512,0.20235834378369263,0.2513660301656914,0.3285624605070454
8,11,0.13138555665822077,0.1659985204857545,0.2638377917664053,0.36150422076962524
8,12,0.16171748123914684,0.1949195370761142,0.26494087073640715,0.36782554647201054
8,13,0.1601731623044466,0.17361141896705684,0.2582333780515336,0.38372476596975413
8,14,0.15651249229444347,0.1878718529416323,0.24571368994537127,0.368983997530662
8,15,0.23177728436636827,0.24778586137880884,0.29111895463691423,0.3608389110307989
8,16,0.15901729427816785,0.18572551572898507,0.23406642889245632,0.30138348074389143
8,17,0.1726211451647176,0.2051497188579372,0.28572219077344096,0.4114469489647897
8,18,0.2149636925242035,0.21948210750124333,0.24181401083555504,0.2974773714927756
8,19,0.13961937832921217,0.1779654772592405,0.26173830129343756,0.3726934482503787
8,20,0.24414668894059202,0.2568780051061131,0.2823827901195354,0.33748972674850203
8,21,0.26702374495073716,0.2901225789026521,0.3180564765669776,0.3640783194842679
8,22,0.1454253131962044,0.1718377500906838,0.21738311879623348,0.2865039698309558
8,23,0.1859939030549428,0.19152705465862319,0.21937149142352821,0.28477656203056184
